"country,co",untry_l,ong,,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,estimated_generation_gwh
"USA,United",States,of,America,Bavarian LFGTE,USA0056277,4.8,38.8608,-84.6556,Waste,,,,2007.333333,East Kentucky Power Coop  Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,24.536,22.761,22.742,26.72,36.118,
"USA,United",States,of,America,Baxter Wilson,USA0002050,1327.6,32.2831,-90.9306,Gas,Oil,,,1969.359144,Entergy Mississippi Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,1816.689002,24.831,87.103,616.232998,633.392,
"USA,United",States,of,America,Bay Branch Solar,USA0060601,0,35.4745,-77.1191,,,,,,Hexagon Energy,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,,
"USA,United",States,of,America,Bay County Waste to Energy,USA0010250,13.6,30.2661,-85.5207,Waste,Gas,,,1987,Bay County Board-County Comm,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,42.685,40.177,54.746,57.36,62.613,
"USA,United",States,of,America,Bay Front,USA0003982,67.2,46.5872,-90.9017,Waste,Coal,Gas,Other,1953.130952,Northern States Power Co - Minnesota,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,0,0,0,0,175.584,
"USA,United",States,of,America,Bay View Backup Power Facility,USA0058269,12,41.6883,-83.4847,Gas,Oil,Biomass,,2007,COT/Division of Water Reclamation,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,1.675,0.224,5.05,4.538,3.23,
"USA,United",States,of,America,Bay View Cogeneration Facility,USA0058263,12,41.6883,-83.4847,Waste,Gas,Biomass,,2010.541667,COT/Division of Water Reclamation,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,5.664,4.89,0,,,
"USA,United",States,of,America,Bay Windpower I,USA0055944,1.8,45.7644,-84.7381,Wind,,,,2002,Bay Windpower LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,2.496,2.406,2.538,2.4,2.423,
"USA,United",States,of,America,BayWa r.e Mozart LLC,USA0058048,30,32.9697,-100.5242,Wind,,,,2013,BayWa r.e Wind LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,84.568,93.53,76.187,72.976,78.657,
"USA,United",States,of,America,Bayboro,USA0000627,226.8,27.7581,-82.6353,Oil,,,,1973,Duke Energy Florida  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,4.59,6.281,9.346,2.548,2.726,
"USA,United",States,of,America,Bayboro Solar Farm,USA0061528,5,35.1483,-76.8102,Solar,,,,2018,Cypress Creek Renewables,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,0,
"USA,United",States,of,America,Bayles,USA0058816,0,39.8169,-80.0244,,,,,,Bayles Energy LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,,
"USA,United",States,of,America,Bayonne Energy Center,USA0056964,512,40.6528,-74.0915,Gas,Oil,,,2012,Bayonne Energy Center LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,829.385001,1301.635041,1016.514035,1115.660047,625.794002,
"USA,United",States,of,America,Bayonne MUA- Leitner-Poma Wind Turbine,USA0059797,1.5,40.6528,-74.1178,Wind,,,,2012,United Water  Inc.,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,2.021,1.211,0.71,0.913,
"USA,United",States,of,America,Bayonne Plant Holding LLC,USA0050497,191.6,40.6553,-74.1124,Gas,,,,1988,Morris Energy Operations Company  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,0,0,0,0,38.62152,
"USA,United",States,of,America,Bayou Cogen Plant,USA0010298,312.2,29.6225,-95.0458,Gas,,,,2007.096092,Air Liquide Large Industries U S LP,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,1963.25902,1716.90798,1731.86199,2221.55804,2305.08995,
"USA,United",States,of,America,Bayou Cove Peaking Power,USA0055433,416,30.2825,-92.5997,Gas,,,,2002,NRG South CentralOperationsInc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,67.999,154.787,104.928,123.163,90.52,
"USA,United",States,of,America,Bayshore Solar A  LLC,USA0060481,20,34.6678,-118.2981,Solar,,,,2018,Sustainable Power Group  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,3.647,
"USA,United",States,of,America,Bayshore Solar B  LLC,USA0060474,20,34.6783,-118.3026,Solar,,,,2018,Sustainable Power Group  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,4.579,
"USA,United",States,of,America,Bayshore Solar C  LLC,USA0060475,20,34.6813,-118.3141,Solar,,,,2018,Sustainable Power Group  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,3.893,
"USA,United",States,of,America,Bayswater Peaking Facility LLC,USA0055699,60.5,40.6107,-73.7622,Gas,,,,2002,Bayswater Peaking Facility LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,153.596,200.104,223.241,226.511,99.575,
"USA,United",States,of,America,Baytown,USA0055551,0,29.6744,-94.9139,,,,,,TX LFG Energy  LP,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,16.718,19.726,19.519,4.053,,
"USA,United",States,of,America,Baytown Energy Center,USA0055327,932.9,29.7731,-94.9019,Gas,,,,2002,Baytown Energy Center LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,3596.22,3461.077,3954.472,4565.071,4085.321,
"USA,United",States,of,America,Bayview,USA0003782,12,37.2717,-75.9682,Oil,,,,1963,Calpine Mid-Atlantic Generation LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,0.682,2.677,4.593,3.933,1.619,
"USA,United",States,of,America,Bayville Central Facility,USA0054569,7.1,39.9094,-74.178,Oil,Gas,Biomass,Solar,2000.366197,Ocean County Utilities Auth,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,4.694,4.595,5.621,6.309,6.483,
"USA,United",States,of,America,Bayway Refinery,USA0056294,11.2,40.6376,-74.2212,Cogeneration,,,,1968,Phillips 66,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,93.344,102.631,67.132,67.682,66.921,
"USA,United",States,of,America,Beacon BESS 1,USA0061431,0,35.2565,-118.0275,,,,,,Los Angeles Department of Water & Power,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,,
"USA,United",States,of,America,Beacon Power Flywheel System 1,USA0057711,0,42.6617,-71.405,,,,,,Beacon Power LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,,
"USA,United",States,of,America,Beacon Power Flywheel System 2,USA0057712,0,42.6617,-71.405,,,,,,Beacon Power LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,,
"USA,United",States,of,America,Beacon Solar Plant Site 2,USA0059309,45,35.2658,-117.9992,Solar,,,,2018,CD Global Solar Holdings  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,4.901,
"USA,United",States,of,America,Beacon Solar Plant Site 5,USA0059308,36,35.2489,-118.0344,Solar,,,,2018,CD Global Solar Holdings  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,3.885,
"USA,United",States,of,America,Bear Canyon Power Plant,USA0010469,0,38.763,-122.6929,,,,,,Geysers Power Co LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,94.787,89.366,17.314,,,
"USA,United",States,of,America,Bear Creek,USA0050156,3.2,40.5345,-121.9591,Hydro,,,,1990,CHI-West Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,1.715,2.781,0.71,6.078,8.28,
"USA,United",States,of,America,Bear Creek Dam,USA0002741,9,35.2427,-83.072,Hydro,,,,1954,Duke Energy Carolinas  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,37.843,21.207,27.553,18.298,1.229,
"USA,United",States,of,America,Bear Creek Solar,USA0058508,1.5,38.1364,-121.1489,Solar,,,,2014,Ecos Energy LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,3.495,3.716,3.722,3.142,
"USA,United",States,of,America,Bear Creek Solar,USA0061351,2,35.5403,-79.4491,Solar,,,,2017,Cypress Creek Renewables,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,0.532,
"USA,United",States,of,America,Bear Creek Solar Center,USA0061281,0,44.0608,-121.2372,,,,,,Bear Creek Solar Center  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,,
"USA,United",States,of,America,Bear Garden,USA0056807,559,37.6956,-78.2853,Gas,Oil,,,2011,Virginia Electric & Power Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,0,3172.359005,3459.458969,3614.390001,3218.560014,
"USA,United",States,of,America,Bear Mountain Limited,USA0010649,46,35.4192,-118.9266,Gas,,,,1995,WCAC Operating Company,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,221.922,337.057,142.897,8.073,33.818,
"USA,United",States,of,America,Bear Poplar Solar,USA0061130,0,35.6705,-80.6847,,,,,,Bear Poplar Solar  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,,
"USA,United",States,of,America,Bear Swamp,USA0008005,600,42.6839,-72.9599,Hydro,,,,1974,Bear Swamp Power Company LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,-145.559,-148.482,-160.048,-151.394,-103.236,
"USA,United",States,of,America,Bear Valley,USA0000457,1.4,33.1662,-117.0166,Hydro,,,,1986,City of Escondido - (CA),U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,0.001,0.562,1.1,0.806,2.545,
"USA,United",States,of,America,Bear Valley Power Plant,USA0056346,8.4,34.2506,-116.9025,Gas,,,,2005,Golden State Water Company,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,0.058,0,0.048,-0.036,0.174,
"USA,United",States,of,America,BearPond Solar Center LLC,USA0058955,4.8,36.2761,-78.3772,Solar,,,,2015,BearPond Solar Center LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,0.217,9.082,13.625,8.982,
"USA,United",States,of,America,Beardslee,USA0002543,20,43.0191,-74.7413,Hydro,,,,1924,Erie Boulevard Hydropower LP,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,48.315,51.391,41.49,44.997,60.932,
"USA,United",States,of,America,Beardsley,USA0000414,10,38.2026,-120.077,Hydro,,,,1957,Oakdale&South San Joaquin Irrigation D.,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,34.571,15.182,18.739,68.443,84.257,
"USA,United",States,of,America,Bearford Farm Solar Project,USA0059567,5,34.61,-77.9242,Solar,,,,2017,Bearford Farm  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,9.457,
"USA,United",States,of,America,Bearford Solar II,USA0059488,0,34.6119,-77.9289,,,,,,Bearford Solar II  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,0,0,
"USA,United",States,of,America,Bearkat,USA0059972,0,31.7272,-101.582,,,,,,Bearkat TE Partnership LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,,
"USA,United",States,of,America,Beatrice,USA0008000,247.1,40.3302,-96.8082,Gas,,,,2005,Nebraska Public Power District,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,135.863,178.509,183.712,258.967,273.825,
"USA,United",States,of,America,Beaufort Solar  LLC,USA0059887,15,35.456,-77.134,Solar,,,,2016,Capital Power Corporation,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,0.483,29.02,26.929,
"USA,United",States,of,America,Beaver,USA0008073,610.7,46.1724,-123.1739,Gas,Oil,,,1975.94973,Portland General Electric Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,273.034005,206.100997,0,0,369.94,
"USA,United",States,of,America,Beaver City,USA0002217,2,40.1303,-99.8278,Gas,Oil,,,1960.9,City of Beaver City - (NE),U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,0.007,0.02,0.001,,,
"USA,United",States,of,America,Beaver Creek Gas Plant,USA0055278,5,42.8475,-108.3136,Gas,,,,1988,Devon Energy Production Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,13.3427,17.69194,0,25.788,0,
"USA,United",States,of,America,Beaver Creek Wind,USA0061079,170,42.107,-94.1646,Wind,,,,2018,MidAmerican Energy Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,41.394,
"USA,United",States,of,America,Beaver Dam,USA0000182,112,36.4215,-93.8474,Hydro,,,,1965,USCE-Little Rock District,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,77.201,126.245,185.319,164.928,136.794,
"USA,United",States,of,America,Beaver Dam,USA0058811,22,41.6114,-76.8431,Gas,,,,2016,Beaver Dam Energy LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,62.346,63.291,
"USA,United",States,of,America,Beaver Falls,USA0006580,5.4,55.3798,-131.4703,Hydro,,,,1952.703704,Ketchikan Public Utilities,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,42.463,45.508,45.98,42.915,39.437,
"USA,United",States,of,America,Beaver Island,USA0007831,3.3,45.7291,-85.5244,Oil,,,,2000.272727,Great Lakes Energy Coop,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,0.182,0.075,0.076,0.073,0.088,
"USA,United",States,of,America,Beaver Ridge Wind,USA0057130,4.5,44.4967,-69.35,Wind,,,,2008,Beaver Ridge Wind LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,11.08305,11.832,12.717,12.73,11.487,
